Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather,Preco,Quilom
21200.69,31197,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,49607.50,50207
19682.04,11554,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1,46053.99,18594
18678.41,16496,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,43705.62,26548
20318.89,17583,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,47544.17,28297
20127.04,18419,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1,47095.27,29642
19751.04,20510,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1,46215.46,33008
17844.73,21121,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,41754.89,33991
18856.02,22423,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,44121.20,36086
18566.07,24747,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1,43442.75,39826
18063.00,27574,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,0,42265.63,44376
17768.06,28385,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1,41575.48,45681
23197.44,2295,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1,54279.68,3693
23102.02,5653,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,0,54056.42,9098
22460.53,8928,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,52555.39,14368
21607.77,11069,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,50560.03,17814
22004.93,15516,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1,51489.34,24971
20830.99,19419,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0,48742.44,31252
20109.90,22891,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1,47055.16,36839
19116.13,26252,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,44729.84,42248
19689.74,27077,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0,46072.02,43576
19338.38,27966,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,45249.87,45007
21903.32,4537,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0,51251.58,7302
22736.83,5690,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,53201.92,9157
22104.97,9049,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,51723.43,14563
22311.05,11221,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,52205.62,18058
21875.10,12313,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1,51185.54,19816
20627.66,20770,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,48266.67,33426
19540.24,22628,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0,45722.22,36416
19204.81,26477,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1,44937.33,42610
18158.08,28354,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,0,42488.10,45631
18529.34,30063,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1,43356.81,48382
21383.07,7287,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1,50034.24,11727
20452.67,10338,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,47857.20,16637
20677.59,11204,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0,48383.50,18031
19294.79,19539,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,45147.87,31445
18548.98,20870,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,43402.76,33587
18042.22,21702,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,42216.99,34926
18620.87,25516,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,1,43570.98,41064
17023.94,30404,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,39834.31,48930
16216.98,35624,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0,37946.11,57331
15792.83,41566,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1,36953.65,66894
17360.81,881,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,40622.56,1418
17675.84,5131,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,41359.69,8258
17141.94,6761,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,40110.43,10881
17202.83,9380,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,40252.91,15096
16792.68,12071,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,39293.19,19426
15595.88,18315,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,36492.81,29475
15253.87,20917,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,35692.53,33663
15594.81,22414,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,36490.29,36072
15059.13,22641,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,35236.87,36437
14703.14,23335,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,34403.87,37554
15979.01,3946,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1,37389.30,6350
16379.85,4188,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1,38327.22,6740
15327.10,4318,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,35863.88,6949
15846.01,5350,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,37078.09,8610
15604.15,5788,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1,36512.14,9315
14841.92,12420,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,34728.60,19988
15077.18,13262,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,35279.08,21343
13961.11,19602,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,32667.61,31546
13034.07,23976,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,30498.42,38586
13162.85,24542,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,30799.76,39496
18254.92,16554,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1,42714.69,26641
17095.04,18720,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0,40000.67,30127
17162.87,20829,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0,40159.41,33521
16391.17,21304,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,38353.70,34285
15788.10,25295,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,36942.59,40708
16569.14,25777,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0,38770.13,41484
16997.69,25830,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1,39772.90,41569
16283.96,26511,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1,38102.84,42665
15457.17,29925,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,36168.23,48159
14963.05,31471,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,35012.03,50648
21230.98,11229,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,49678.37,18071
22100.39,12314,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,51712.71,19817
21300.02,12772,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,49839.92,20554
21281.88,17417,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1,49797.47,28030
19646.72,21132,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1,45971.35,34009
20173.91,21211,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1,47204.92,34136
18701.22,24992,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0,43758.99,40221
19423.17,25557,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1,45448.26,41130
19956.76,26028,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,46696.82,41888
19448.23,27721,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1,45506.90,44613
19822.12,1592,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0,46381.77,2562
19567.26,2189,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1,45785.43,3523
16853.11,17959,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,39434.59,28902
16516.96,20751,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1,38648.02,33395
15979.01,21974,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,37389.30,35364
16256.24,22637,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,38037.97,36431
15724.25,23989,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,36793.18,38606
15967.25,25598,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,37361.76,41196
16041.69,27800,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0,37535.94,44740
15756.15,29325,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0,36867.81,47194
32422.76,9185,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,75866.02,14782
32219.59,10915,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,75390.62,17566
31024.87,13678,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,72595.10,22013
29595.79,16193,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1,69251.20,26060
29664.70,21418,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1,69412.44,34469
27425.84,23886,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1,64173.73,38441
27370.96,24960,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,64045.30,40169
27548.63,26126,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,64461.04,42046
28502.31,27199,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,66692.55,43772
25527.01,36480,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,59730.66,58709
13160.12,13145,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,30793.38,21155
12830.10,17830,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,30021.15,28695
12828.03,19081,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,30016.31,30708
12878.05,19225,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,30133.34,30940
12832.46,20618,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,30026.68,33181
12464.07,21891,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,29164.69,35230
12465.51,23931,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,29168.04,38513
12258.86,24318,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,28684.50,39136
11903.10,25285,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,27852.06,40692
12209.56,26097,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,28569.15,41999
16391.93,18096,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0,38355.47,29123
16033.93,18391,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1,37517.79,29597
16106.83,19465,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0,37688.37,31326
16551.22,19531,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1,38728.20,31432
17325.27,19894,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0,40539.40,32016
16078.67,22779,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1,37622.47,36659
15297.84,23062,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0,35795.41,37115
15505.29,24239,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0,36280.84,39009
15174.35,27887,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0,35506.45,44880
14546.88,33374,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1,34038.26,53710
17803.28,12303,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1,41657.89,19800
16353.10,16078,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0,38264.61,25875
15977.91,17053,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1,37386.71,27444
15568.97,18206,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,36429.84,29300
15589.78,21307,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,36478.53,34290
15730.05,21391,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1,36806.74,34425
15802.65,21461,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,36976.63,34538
15086.90,27438,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1,35301.84,44157
14396.27,31424,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,33685.83,50572
14869.28,31791,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1,34792.63,51163
16927.78,2973,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,39609.31,4785
17418.07,4463,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1,40756.54,7182
16379.10,8754,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0,38325.45,14088
16706.67,9150,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,39091.95,14725
17214.33,12610,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1,40279.80,20294
15821.95,14304,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1,37021.78,23020
14398.92,21688,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,33692.04,34903
15622.12,23217,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1,36554.20,37364
14909.05,23323,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1,34885.69,37535
14853.20,24270,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,34755.00,39059
35622.14,10340,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,83352.24,16641
34819.30,12251,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0,81473.67,19716
34355.00,17711,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,80387.27,28503
32737.08,19112,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,1,76601.50,30758
33540.54,20925,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1,78481.50,33675
31970.54,21208,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,74807.87,34131
33287.41,21661,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1,77889.21,34860
32075.98,23553,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,75054.60,37905
31969.07,24559,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0,74804.43,39524
27666.23,35157,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0,64736.21,56580
29246.24,3907,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1,68433.27,6288
26337.83,16068,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0,61627.89,25859
26775.03,16688,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0,62650.90,26857
25299.97,19569,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0,59199.40,31493
24896.60,21266,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0,58255.55,34224
25996.81,21433,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1,60829.93,34493
24801.62,26345,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1,58033.30,42398
24063.01,27674,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1,56305.04,44537
23249.84,27686,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0,54402.30,44556
22244.88,50387,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1,52050.79,81090
37088.56,3828,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,86783.53,6161
33381.82,17381,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,78110.12,27972
33358.77,17590,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,78056.18,28308
33586.91,18930,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1,78590.00,30465
30731.94,22479,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0,71909.67,36176
30315.17,23635,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0,70934.46,38037
30166.85,25049,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0,70587.42,40312
30251.02,27558,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1,70784.36,44350
29142.71,31655,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,68191.04,50944
29612.15,32477,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,69289.48,52267
26841.08,10003,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0,62805.45,16098
27825.95,10014,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1,65109.94,16116
27284.75,14281,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,63843.59,22983
27060.14,17319,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1,63318.02,27872
25618.28,20208,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1,59944.22,32522
25790.51,21160,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,60347.22,34054
25148.38,22272,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,58844.69,35843
24852.50,22814,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,58152.35,36715
24173.53,27015,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,0,56563.63,43476
23733.40,27600,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0,55533.79,44418
38324.81,12090,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1,89676.22,19457
38167.17,13162,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,89307.37,21182
37383.50,16088,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,87473.66,25891
36338.75,18195,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0,85029.04,29282
35580.33,21167,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0,83254.42,34065
35304.49,21293,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,82608.99,34268
34393.00,24031,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,80476.17,38674
33984.43,25420,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,0,79520.17,40909
33248.34,27051,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,77797.80,43534
28777.96,48991,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1,67337.55,78843
32197.34,3867,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,75338.56,6223
32053.10,5144,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,75001.04,8278
30274.71,10800,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,70839.80,17381
30353.59,11273,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,71024.35,18142
30122.43,14568,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,1,70483.47,23445
26789.83,22189,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,0,0,62685.53,35710
28291.76,22328,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,66199.89,35933
27109.41,22598,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,0,1,63433.30,36368
27256.49,26400,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,63777.47,42487
25267.37,34175,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0,59123.11,54999
35033.22,1676,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,81974.22,2697
32746.13,7924,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1,76622.67,12752
33183.33,9795,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,77645.68,15763
31002.73,15087,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,72543.30,24280
30075.99,22052,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,70374.82,35489
29844.20,23143,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,69832.45,37245
28432.82,25247,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,66529.97,40631
28054.98,26276,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,65645.85,42287
28502.96,28598,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1,66694.08,46024
24912.08,38717,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1,58291.78,62309
31849.31,16956,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1,74524.20,27288
32649.76,16975,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1,76397.17,27319
29961.25,20015,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1,70106.34,32211
31554.41,20103,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1,73834.15,32353
29914.38,22105,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1,69996.66,35574
30575.25,22298,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1,71543.02,35885
30271.92,23426,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1,70833.27,37700
28678.08,25380,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1,67103.83,40845
28829.03,26503,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1,67457.04,42652
26955.04,31773,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1,63072.10,51134
33005.78,6409,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1,77230.22,10314
30661.26,14278,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1,71744.28,22978
30443.88,15050,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1,71235.63,24221
30322.15,16225,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1,70950.80,26112
31153.01,17317,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1,72894.93,27869
31084.94,18187,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1,72735.65,29269
31156.60,18805,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1,72903.32,30264
29114.54,21960,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1,68125.12,35341
25845.21,36557,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1,60475.20,58833
24903.48,40719,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1,58271.65,65531
30800.66,8017,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1,72070.46,12902
28416.46,14613,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1,66491.68,23517
28185.78,19854,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,65951.90,31952
28204.60,22021,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,65995.95,35439
26653.24,22590,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,62365.91,36355
27610.86,22881,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,64606.66,36823
26698.08,23055,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,62470.83,37103
27241.44,23204,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,63742.24,37343
27703.20,24738,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,64822.73,39812
24405.07,31344,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1,57105.42,50443
30959.93,17673,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1,72443.15,28442
29986.79,18464,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1,70166.09,29715
29908.18,19830,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1,69982.15,31913
28328.27,20685,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1,66285.31,33289
29197.79,20907,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1,68319.91,33646
29321.08,21545,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1,68608.40,34673
29481.53,21822,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1,68983.83,35119
26792.30,25357,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1,62691.30,40808
27788.81,26786,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1,65023.04,43108
